Order_ID,Customer_ID,Order_Date,Product_ID,Quantity,Unit_Price,Region,Payment_Method,Customer_Rating,Total_Price
72830469-1ba6-47d1-b0fb-f3f70cd4dbe0,719abd25-d31f-4aa6-ae20-11379d236a8f,2024-04-25,P2701,8,90.13,Central,Cash,3,721.04
c51d7de6-104b-411b-ab5a-5f84e0acd383,719d038a-6ea5-4dbb-b30e-bef3f7361a2e,2025-03-10,P2950,4,868.75,North,Net Banking,4,3475
4fc17680-0adb-424b-a3d4-f8119f20649b,71ad9333-1786-4753-98e2-26970b043a39,2024-06-05,P8880,4,220.04,Central,UPI,2,880.16
9fb065f3-d5c2-4cb4-b51b-81ae45df2e21,71b27291-de0c-497f-b124-51c5a00bd5e0,2024-03-13,P5704,1,668.9,South,UPI,2,668.9
38791bc9-691f-4feb-a927-157516e1eff4,71b441bb-0a65-4b12-bdc8-1d43df4d1bc0,2025-01-19,P2505,3,692.58,East,Credit Card,4,2077.74
6a7c57e2-ea22-4d73-a772-4dfcfe86f1dc,71b76221-0254-4b35-aad2-25fd7c1dedd9,2023-05-18,P3816,5,921.26,North,Debit Card,3,4606.3
a44a9dca-e540-4471-97e2-40159b2426af,71b9b519-2bcf-4986-b568-7c41661840df,2025-04-17,P2414,1,322.06,Central,UPI,3,322.06
e1113c31-07f1-46b5-9daf-92bd3e875c4f,71bd6311-64b9-42fb-bac4-45b9a3eacc25,2024-06-27,P1269,3,855.67,South,Debit Card,,2567.01
ef59c46e-5bac-4945-98ba-0b9e815f4b0e,71bec714-55ec-493f-a7c7-943cf529a64a,2025-02-25,P4220,2,416.39,West,Net Banking,3,832.78
393851cc-2f7a-4b5c-900b-8d394480ce8b,71bedef4-d8b4-477e-a333-c55ff09b53cf,2024-01-31,P5224,3,455.09,North,Net Banking,2,1365.27
2c563fcf-e114-4297-830a-f54fbdcd4dd0,71c45889-0751-4b2c-a883-da03a6fe0116,2024-05-27,P8682,9,72.85,East,Net Banking,5,655.65
a56af885-3f10-48f2-8dd8-1aee4ef9c7e1,71c53497-ba5a-4f38-8ef9-580cb48b6eea,2025-04-19,P1402,6,791.83,North,UPI,4,4750.98
e8fc07f3-e8c6-416c-b609-7aa941942a02,71c6a43c-8682-43bb-94cf-95197d1d5553,2023-10-18,P3957,1,119.85,East,UPI,2,119.85
7449db76-d03c-473f-884b-bc1684849f21,71ca1839-0e5e-4f63-adca-a8c77e58d85f,2024-10-28,P1676,4,505.16,West,Debit Card,3,2020.64
1a2996e3-7045-44d0-bd1a-ec42b85bc6e3,71dee265-8684-4529-8444-e06e75bcedbe,2023-10-28,P5937,7,344.04,North,Credit Card,2,2408.28
af585a20-422a-4714-856e-a6b8aa404c71,71e8de4e-8679-4143-b5df-3251bb782ef7,2025-04-03,P4582,2,81.7,West,Credit Card,4,163.4
9d8e43bd-8b71-42f5-92cd-d1637d9bff75,71ef3737-5778-49ba-8abf-3c2b2e6f4628,2024-02-07,P7064,1,171.24,North,Credit Card,1,171.24
fd01a2a4-28e0-4e49-8aa0-68987dd77b82,71f495bb-2c3f-49ac-9a5c-77cd3e03be5b,2023-06-23,P9353,4,797.75,Central,Credit Card,2,3191
a11f0954-0196-4519-8d0a-fae40e9fe228,71f5d70c-c2fd-4282-865b-f2a3330f5700,2024-02-24,P5334,5,557.91,South,Net Banking,3,2789.55
20b2ab9e-eb76-4cbc-88a8-e8610f50b361,7200d538-edfe-4758-ad1d-5c385c853d16,2024-04-08,P5044,1,965.86,East,Debit Card,2,965.86
84adee2c-4edc-4816-8855-d454d99e1a76,7203f102-ab06-4764-b369-797251cb335d,2024-05-26,P9468,6,824.54,North,Cash,4,4947.24
337314ab-cfa5-49e3-8127-4ed03d126f69,7205b310-a685-407e-a05f-783c2bb92bae,2024-01-19,P9899,9,647.71,Central,Debit Card,4,5829.39
cca438bb-3449-49e7-9369-1c0c0e77b4e9,7206eadd-b1dd-42c5-825e-502b623d2317,2024-10-19,P7537,6,797.37,Central,Cash,4,4784.22
e6680fcc-5707-4398-85ee-9a27fa4cd2b5,720836d5-96dc-4d30-8d68-c978dfc6ff16,2025-04-01,P9871,2,562.89,North,Cash,3,1125.78
dd0744a1-b62a-4296-8821-961cae3a4d92,721390b7-bd5d-4188-9e41-06b3b6256424,2023-10-19,P4878,6,495.45,East,Net Banking,5,2972.7
8920afae-7b8a-48e4-9bd5-fe6ea3100fa5,7216f0f2-384b-45b8-8946-e6f3f7ab54a3,2024-06-13,P2096,3,394.05,East,Cash,2,1182.15
22598a1f-9e41-4a5e-ac8a-4f3e75d6e9ee,7219d27c-aeab-427a-ab36-70c704513824,2024-03-25,P4529,2,868.84,Central,Net Banking,4,1737.68
24ef66de-0cec-4f70-a9db-233f981f7c03,721aba6e-b74d-401d-b04c-4b89cb1a7751,2024-04-27,P7387,4,309.68,South,Credit Card,2,1238.72
62c8f635-6170-4c1e-987c-63a71e48dabe,721b0b47-825e-40bc-b9fa-0370a5069812,2025-04-12,P9509,9,349.92,West,Cash,3,3149.28
e8140984-3842-4515-917c-43ff9b405984,721f0aa1-54c5-4cad-9670-f0185f9821fe,2024-07-02,P1174,4,30.53,Central,Cash,2,122.12
761f5571-31dc-46b0-8f27-f5f105a13c7e,72241b72-3aa6-4ff8-bc16-ed984da38d4c,2024-12-04,P4029,1,568.31,Central,Cash,4,568.31
c9c26d90-e682-47de-b86e-607f7087c019,723010cd-d14a-4b2e-9218-8dffb6ca111a,2025-02-09,P6888,4,573.38,South,Credit Card,4,2293.52
c7c2ad39-fa3e-4a70-9ee1-7e49966ff8f7,72314f01-fc20-4305-8a22-0543a06ef0e4,2024-12-05,P9407,8,901.65,South,UPI,2,7213.2
40d5be3a-5a5e-42cd-96f2-b980d971b57f,72368618-2d75-43f1-b560-0dafc6da1161,2024-09-24,P4841,5,28.68,West,Cash,4,143.4
8c69e061-ae67-484f-bbf3-4aa6d28ecdc2,7243b181-3995-4f5b-85b6-ec5c57cb8ae7,2024-04-01,P8841,6,948.27,East,UPI,3,5689.62
14152520-87bd-4f3e-a8d6-ef1d361f9c85,72491685-2e7f-470f-ac57-4ea00495c68e,2024-03-03,P9470,7,264.17,East,Debit Card,1,1849.19
3ffc01d6-cf2a-41b2-a22f-45e28865f3ee,724d33a4-8fd4-4636-af40-1066ff4c3f41,2023-12-10,P9981,7,264.25,Central,UPI,4,1849.75
1ded8998-32e9-47a8-acca-4de03319ac23,724e35aa-fc2e-4b6f-add8-8ea34583c6b8,2023-10-09,P9679,6,476.59,Central,UPI,3,2859.54
f6832e8f-4354-4a39-960d-5a636ab59718,7253a19d-6a11-4c84-a059-f6cdb952406f,2025-01-08,P3840,4,789.38,Central,UPI,3,3157.52
04186ce6-95b9-4acb-be8d-da0b6271bafa,725f7f4d-1457-404c-a15b-8ddb6afa6faa,2024-08-23,P4253,7,717.44,South,Cash,3,5022.08
3f21c71d-53a1-452a-a1b7-eac0098dda19,7266cf5c-38e7-4e6c-bc9b-15342714015f,2024-05-23,P8269,8,714.34,North,Cash,3,5714.72
710c0607-7691-4ad6-889d-d9235ea7dd62,726f14a9-f819-4a3f-8aa8-9faebfaf55a2,2024-12-12,P9206,4,359.49,South,Net Banking,3,1437.96
f20876a6-f3f7-4f3a-8a6c-c56bfcfcc0e8,7272faea-9bda-49f1-8c4b-28a9cfcb52df,2023-11-26,P9898,6,476.21,North,Debit Card,4,2857.26
8d36975d-416c-4f15-b4a6-91e2bbc559d3,728591fb-52f3-4198-b792-e8d4ad1f249c,2024-07-08,P9123,4,805.9,West,Debit Card,1,3223.6
d897c193-7174-4299-ab92-4a5663eacdc8,728819dd-1e49-479f-a156-682f103eb131,2024-07-20,P8296,8,651.19,East,Debit Card,5,5209.52
280b1d40-1d07-40a1-9c00-660a392be3ef,728c6910-c32a-438e-919d-aba672a42fb0,2023-08-18,P5965,7,645.18,East,Credit Card,3,4516.26
3a0ee114-702b-4d70-adf0-28264d0d2808,7290c74a-afbd-4b0d-80a5-a28512079050,2023-08-21,P4362,2,566.24,West,Cash,5,1132.48
4ac05675-5f9e-4015-af88-e16ef16232bc,729a5115-8817-44a5-85a3-a70827c22d06,2024-02-03,P9625,9,825.49,East,Cash,4,7429.41
9febaff3-83e8-4d3f-9b83-f4b87df556b0,729b063b-51ea-4561-9121-5c5cb16dffd7,2024-08-25,P9522,8,462.89,North,Net Banking,1,3703.12
2405d8ac-98db-45ac-9060-f1dd774186a2,72a255cb-f78d-406c-90ca-f21bbadd9a63,2023-05-24,P9627,8,283.5,West,Credit Card,4,2268
a516eba5-e47c-4af2-945c-2855fe0a11b4,72a9d332-e0d7-4c4f-aa26-e9d8b886bc51,2023-11-19,P1953,4,682.87,North,Credit Card,,2731.48
4ffb13b1-c338-4930-b546-a0e82cea525d,72a9dba4-def6-4176-a213-d9a9c7567bd4,2024-11-06,P4020,8,569.36,South,Debit Card,2,4554.88
26a188ea-dea2-4c88-8e2c-6e42b7a1a718,72b6282b-fd35-41d7-a395-a6c0d35e97c5,2024-02-03,P4737,5,404.97,West,UPI,3,2024.85
a09b0ced-b4a8-45f6-9e34-00fb8d7a79d1,72b75c09-6ab5-4926-9f66-b1442e78016d,2025-02-16,P6688,9,852.6,East,Debit Card,5,7673.4
b084da46-60ae-449c-80f7-ccb9b7614082,72b7a739-aa62-4e5c-b215-328105c87f62,2024-01-27,P3519,3,269.31,East,Net Banking,4,807.93
4904d997-1d92-4be3-858e-263c49926a7b,72c0d0d0-9942-4549-ad7c-0001cb748526,2024-11-25,P4295,8,400.63,East,Net Banking,1,3205.04
122ec78f-18e4-4d04-9550-76766754001b,72c285a8-71d9-47b9-a5ff-77713d7334f9,2024-04-18,P4154,7,302.64,Central,Net Banking,2,2118.48
3fe4d25f-d4c3-448f-994b-eb4a668e7436,72cef456-5594-486d-8144-034c64a40a7e,2024-12-29,P2039,7,987.58,West,Cash,2,6913.06
67bced05-853c-4fda-bda3-a1a943248bf8,72d4208b-7671-46fe-be39-644096d8f54d,2024-07-13,P1057,4,912.27,North,Debit Card,4,3649.08
62efeb3f-c136-495a-b23e-c5393468eafc,72d92ae3-369d-4b1e-b051-089615be5a89,2024-04-08,P2432,9,956.71,Central,Net Banking,3,8610.39
8c3a77a9-3ec4-4495-a9db-6fae2b9c3e14,72e7deed-47d8-41c5-b84d-fe27d42071a3,2024-07-15,P6230,8,49.93,East,Credit Card,,399.44
88181014-5a06-4f9d-8c2b-ec3d6567badb,72e9a617-de6c-4393-9166-b6486c819ca3,2023-12-27,P4735,6,356.54,East,Debit Card,1,2139.24
02b1ef62-afd4-46f5-8819-afbb08d9a9c1,72ec6d32-4946-46a2-875b-8bc5daa65177,2024-06-02,P3647,3,166.79,South,UPI,3,500.37
7962686d-2d9a-449b-b41f-1f61a1682175,72f3d2be-9101-4ab9-a1f6-53a534520134,2024-05-13,P3485,6,765.92,North,UPI,5,4595.52
eed182ed-78ce-4de7-abfa-a39023731a1b,72fab7f1-f763-49d0-b95b-87403914183c,2024-09-11,P1464,3,847.54,North,Net Banking,4,2542.62
402c5cf5-888f-44ec-adc1-717430013fb5,72fc420d-024e-4bce-96de-5c72200eedc7,2024-06-18,P4511,4,625.61,South,Cash,4,2502.44
36c4ab33-2779-4b30-b4d8-caf19f1a3bbf,72fd6242-4fa4-42bf-be54-93fb1fd7b474,2023-12-20,P6886,3,21.82,West,Cash,,65.46
e72aa113-ffa6-409c-8aa1-30be7196e625,73054fe5-75a2-4ecf-a794-52302cf29a95,2024-02-04,P7764,6,207.69,East,Cash,4,1246.14
f90cc4d6-40bc-4f05-a573-9572bf5a4694,731269ab-5d5b-4d52-b31d-75a78570273e,2023-06-22,P2058,6,292.34,South,Debit Card,2,1754.04
3ef5a541-e2be-4303-8d4b-519e376a3bbe,731297c0-1dc9-4990-9b26-c0107495f880,2024-05-16,P2024,8,735.46,North,Debit Card,3,5883.68
79fcf295-cf94-44a0-a21f-0e4f78312a1c,7314bda6-5bc8-4e25-ba96-a758f1aab249,2025-04-22,P6072,5,717.4,West,Credit Card,3,3587
de55f73b-7048-4315-8c98-adf4298bddb8,73174c48-a950-4880-b9c7-3dd9ead92acf,2023-12-05,P5776,8,799.4,South,Net Banking,5,6395.2
8062325e-0550-42ec-a46e-f334dfe5ec77,73191607-c159-4d43-afdf-b773717983fb,2025-04-14,P9021,3,168.05,East,UPI,3,504.15
7d8455a8-41a8-4a9f-90ca-f817ca7d476a,731ffa44-1b8d-4f66-a772-574fb4c49740,2023-08-08,P1356,1,228.08,North,Credit Card,4,228.08
affcd31b-438a-41d1-a1e2-23fdd6391a24,7327cce1-d759-48ae-9e66-725693a0d215,2024-01-11,P9278,4,58.08,West,Net Banking,2,232.32
ed8494c4-ac4e-4abc-aed9-0b072fd80fe0,732b092f-a877-418d-85b4-01114848fce6,2024-08-20,P9930,7,415.88,West,Debit Card,4,2911.16
a3e20ace-ff7a-4d1b-bfa7-36170455a77a,732bfb1e-e4f4-4268-ad04-beafb8a4da7b,2025-02-11,P8716,3,649.5,East,UPI,5,1948.5
7d99d946-f860-42ff-9b3a-8c0ab5c459cc,732c866a-51d4-4813-9c1e-0c2e543deb58,2023-08-27,P6216,2,630.36,Central,Debit Card,4,1260.72
c4d99f55-8320-45ea-b7a2-c64f39b2f5db,7336db1d-a926-4ca6-8f6a-6b0d31d4791d,2024-08-06,P6069,4,215,North,Net Banking,4,860
ad37b8b5-4a75-4e76-b9da-975e1d7815eb,733e4959-2815-44cc-b2bd-4b940069359d,2023-07-15,P9659,7,346.93,North,UPI,3,2428.51
1e79201c-ddac-4b71-b3b4-b98bde616945,73424155-1064-44f1-926c-9e61ce936cc8,2023-09-07,P2869,9,61.28,North,Credit Card,4,551.52
a3047faa-042d-40e5-9616-b14e442f05c2,734af504-69f4-4c4d-9a64-d33d6ce73ce5,2024-05-19,P5742,9,906.81,West,Cash,2,8161.29
7d019821-c612-4b9a-adb7-a8766b56f90c,735e2f77-ee72-4455-911b-d9c8857f5dbb,2023-09-18,P8066,4,544.89,North,UPI,3,2179.56
a2aa6d7d-043f-43e2-8d35-afb6825958d2,735eee16-5a8c-42a3-8605-e8a965a5f44b,2025-05-02,P2562,6,409.64,South,Cash,,2457.84
1159422c-e673-490b-9ced-940ab6a45c8e,73691f0a-5789-47e8-8587-250deed08f7f,2025-01-15,P4436,7,330.88,Central,UPI,2,2316.16
ad8fc901-92f7-48f0-8ae6-1acecdf96b4c,73707bb9-66d0-4dfd-9683-7a6adb30b0f2,2024-03-29,P3206,8,807.43,East,UPI,4,6459.44
58f73555-7641-4f00-82bb-5dfe133d86d2,7371bee2-b691-4b6c-a592-f0d2aeaa6f1c,2023-05-28,P4821,6,793.12,North,Debit Card,2,4758.72
c9b7b17a-20fd-4a1e-9adf-efd0503fd7d0,7375b90d-6b96-4d2e-af99-d17d03a62e62,2024-08-04,P9686,6,879.03,Central,UPI,4,5274.18
8b94937e-0375-4a4b-91e8-d9ce777ffb7a,73789aea-a9d0-4108-8845-12b11434172a,2023-09-12,P8129,3,739.32,North,UPI,4,2217.96
fb30bcda-0cac-49e2-bdba-53029f6ba04b,73816c01-1cf9-46e4-9bd0-5b6a78ed860f,2024-01-28,P8300,1,742.11,South,Cash,5,742.11
97579230-4ffa-4313-a851-5cd9322e485a,738aa314-8142-447f-b0d6-938933767647,2025-04-29,P4861,1,10.01,East,Net Banking,4,10.01
d22c24e3-15d1-4272-8192-76add5b82efa,738b5c04-7d41-4f35-b7d0-42136299120e,2024-02-24,P7737,1,449.27,North,UPI,4,449.27
73a18220-2cc1-4f24-a800-ca784beb0375,738bdf2e-f5f0-4cb5-b290-c36b83b9fe2e,2024-11-21,P6533,8,730.62,West,Debit Card,4,5844.96
5d219bbf-7e35-4485-bdc6-90e9825b0541,738c4e77-a598-420a-b576-1476cb02def1,2024-09-03,P1080,1,593.48,Central,Credit Card,2,593.48
2c67630a-9bf1-436b-9765-61fc9bd3102f,738d46f0-948d-4973-bc3b-2775d2e16129,2023-08-16,P4627,5,489.69,East,Net Banking,4,2448.45
15c8e3b4-7a39-4870-a22a-998e941bd4f5,738ebc7c-2011-4fb6-b72c-42939e5fd992,2024-03-02,P6225,2,801.95,Central,Net Banking,3,1603.9
4646803a-ea83-4b59-89f4-a06960040efd,73909512-8490-4bf9-85da-0cd818347581,2024-12-22,P3651,8,315.48,South,Credit Card,2,2523.84
63d43893-feda-4f43-ae92-a2bebbe1a36c,73922c4c-bcfd-4c63-b785-5e7d6d0968d5,2023-05-16,P9853,9,942.01,North,UPI,1,8478.09
af651991-8372-4564-b32f-6c4b69bd38c9,7397fef8-2192-4623-877c-f6e5ee7b4754,2023-10-09,P8253,9,681.09,North,Credit Card,3,6129.81
97d86e57-bb81-4ad9-ad89-0e7142201a3a,739c54d5-781b-4d3b-9221-689f9b18a8ac,2023-12-11,P8615,5,196.82,Central,Debit Card,3,984.1
36d4d88f-fae4-462c-801b-48c1566ac4c6,73a04905-c215-4f0b-8b45-73d3927e568f,2023-07-19,P6310,7,385.23,South,UPI,4,2696.61
48f32f09-5437-4adf-8ddb-22756192af0a,73a70d42-36be-4e12-8084-f2418ad300a9,2024-11-18,P6445,3,332.45,Central,Debit Card,2,997.35
fcf832b6-f4c0-443e-af4e-bb7d6cab9797,73aa503a-00e0-488e-b76c-d3f9ea164cce,2024-08-13,P8438,6,192.35,East,Cash,3,1154.1
77bc312a-2a3b-4cba-a616-277186c094cc,73ac77b9-e05c-4bc3-8d8e-afdbd5f8054d,2025-04-21,P6536,8,850.91,North,Credit Card,,6807.28
b8063c17-dd6a-4dbe-bf20-402064d0a57f,73b4471a-f3f8-440b-bbef-2fb25a53e56a,2024-12-11,P6107,2,390.1,East,UPI,3,780.2
11d198f8-06d8-431f-a20a-daa470ed38d1,73b7e099-95e3-4cb3-b814-141f892f53f0,2024-05-30,P4053,5,528,West,Net Banking,3,2640
d1ed0cca-8fc0-4937-8063-e308752ff2f5,73bcacfc-d895-4440-b4b1-a1e6c2a966e7,2023-06-18,P2420,8,525.62,West,Net Banking,3,4204.96
75ba5db3-3d9a-49c0-8db6-7068f21449db,73be7f63-0cf6-478a-bbc8-ef4ccae56d2c,2024-04-16,P4410,5,108.59,South,Debit Card,5,542.95
6f360296-815a-4c9a-ac71-751b2f0dd524,73c7d6be-e976-486f-9ebd-739f5e72b4d0,2024-02-07,P2155,4,98.92,Central,Cash,3,395.68
3b33b143-2af7-4dde-ab84-9593630ccded,73c8b40e-3d8b-4fbd-bcf5-00d8626ae323,2024-01-18,P3369,2,811.77,South,Net Banking,4,1623.54
4b8ba75c-8171-456c-94fc-e7029a3fdeb0,73d49825-01ce-48fd-b03c-e5641844e797,2023-06-01,P8375,6,283.38,East,UPI,4,1700.28
471d94bf-ab47-4b04-b9a2-4e0ecdfa1c23,73dae8b5-a5bf-4315-95a9-2109394b2eb5,2024-12-16,P8084,9,217.32,North,Debit Card,2,1955.88
e433c99a-edfd-45c2-8132-ec7cd4f0591d,73de81dd-3198-45ee-a300-28449a6eae20,2024-06-25,P6808,3,292.66,East,UPI,1,877.98
1e54d54c-1b56-4597-93dc-92e1650134a2,73e5a155-06a9-481d-a9d7-cf750b7badad,2024-01-04,P5106,3,863.88,East,Net Banking,4,2591.64
55cd90a6-5284-4f3d-914d-f48c9e033b45,73ed867a-1dec-45f1-89c4-72d601b20042,2024-12-26,P6121,4,324.85,West,Net Banking,5,1299.4
d1005723-6f5b-40b4-a681-8ccf7dab1ae0,73f04daf-085f-4f8b-bac4-f4f3de13ab7d,2023-05-29,P9216,9,822.02,West,UPI,4,7398.18
0c3ef040-35d7-409f-9763-4439a7b9156a,73f1eee0-8988-4600-936d-35b671213e40,2024-10-12,P6388,3,482.18,South,Cash,1,1446.54
6e605be0-5aeb-4031-959e-f947b69a9f5f,73f2473c-6ebb-4d43-862e-e2035c1dbf54,2023-09-25,P8843,7,794.25,East,Credit Card,2,5559.75
09fe76fe-6479-4977-be3a-a9dc079e662d,73f8f6e0-0680-4902-954b-9d7ba7209e1d,2025-05-09,P5315,7,293.06,East,Cash,4,2051.42
21b1919e-1a4b-4b6f-b733-9c113ea79bde,73fa09e7-b099-40d4-b782-7bb191c9f041,2023-09-12,P4589,3,467.96,North,Debit Card,3,1403.88
a06cf6ec-114c-4c33-8bb0-b3fec4549bd5,74033616-622f-4d9e-b760-31e5d7bcb6ed,2024-11-12,P7200,9,271.33,West,Net Banking,2,2441.97
8085cbaa-19d3-4fae-99cd-46420c5b39c6,74048544-eac2-477b-b483-2a7b86dc8435,2024-07-10,P2799,7,276.01,Central,UPI,1,1932.07
134de03e-5e53-4625-8623-4ba599077108,740fae36-cecb-4806-83d9-c1248ea9a404,2024-10-08,P7514,9,462.27,East,Net Banking,3,4160.43
cfb790eb-8f44-4314-a914-7d30f4f98aac,741a4352-8625-4d55-a697-e9725ea047f3,2025-02-02,P2512,2,70.04,Central,Debit Card,2,140.08
56899282-f09f-4c83-bd86-6c3215da7e52,743447a8-d9f4-46dc-b44f-47a6a94115b7,2023-10-07,P2700,9,781.78,East,UPI,1,7036.02
f034fab2-f4d9-49b9-bcfb-1fe9b9acf385,7437ca0b-54d4-4e35-be2d-37631ecb5e6d,2023-08-03,P1130,9,198.87,East,UPI,4,1789.83
dd26b3dc-c8f8-45f0-8742-876af886ad97,7438ef43-5312-48e8-a648-325484c91d98,2024-05-17,P8225,6,818.45,North,Cash,4,4910.7
c24a20e9-47f2-4af2-a132-f85b98f0106e,743b862e-cdd7-4272-9fd5-671e6cfadbf8,2024-05-29,P3829,4,89.41,West,Cash,2,357.64
2d1bc07a-2570-48b3-96e6-1ee8875ab6aa,744cca98-198d-4c39-84a9-7cfd0c474bcc,2023-10-31,P4947,4,39.02,East,Credit Card,4,156.08
bfc01687-f994-4b45-b0c9-1dea574d7db8,7451fb81-d15f-4745-be0f-25e1fc87157e,2025-02-23,P7559,1,248.55,East,Net Banking,3,248.55
24008203-5ef9-44e3-9b60-01470255d7c1,745e2f62-34fb-4a14-8f04-72eccb54ab51,2023-12-12,P7849,2,168.5,East,UPI,4,337
5a9c5030-6950-4798-97e9-936168696cfb,745e9070-ada1-4c1d-ad9c-f8b94b27fa5c,2024-08-22,P3791,3,274.78,Central,Credit Card,2,824.34
f4badf94-993c-474e-8b28-66d3b00a1107,745f1bc4-321c-4749-967b-e0db22c08f78,2024-12-06,P3973,1,534.29,South,Debit Card,4,534.29
d424c953-ac89-4398-ade9-4184dbc0e649,7460d77d-5e6a-40bb-aedc-861fdbc2005b,2025-01-07,P5398,4,157.15,Central,Debit Card,4,628.6
0e5621c7-e537-4c11-941e-289e52d23bf5,746896a6-643a-4912-a8d8-bc14b2517008,2024-02-08,P9804,4,230.13,North,Net Banking,5,920.52
779d1774-4e45-4b49-9706-c5931771b8e8,746c6205-f8db-4fe2-baf0-4c4f2ad71852,2025-05-10,P9668,7,82.85,West,Debit Card,3,579.95
e9dfa917-da7a-4911-8833-84818c395754,747607bf-03f6-4fc6-8083-a375f1eeee7f,2024-02-27,P7922,6,780.78,South,Net Banking,3,4684.68
be4edb6e-81c1-467b-8957-f2cfbeba3466,74803f97-53f2-4e00-a83f-677038ff3830,2024-06-25,P9714,2,954.55,South,UPI,3,1909.1
69b9e1fc-598c-4032-90c0-abec8d0d4dd0,74805ebe-7207-4a03-89d3-1dc92dcc7562,2024-08-09,P3906,9,724.34,North,Debit Card,1,6519.06
b28d9cd6-57c4-480c-be32-18a3b5129583,74829f94-c0df-45c3-835d-82602c84e06c,2024-02-12,P4190,9,265.08,East,Credit Card,,2385.72
0e7ca144-acd3-48de-87f6-75539a01735e,748a506b-6eec-4d68-b105-253856a86038,2024-07-31,P7273,5,678.84,East,UPI,4,3394.2
466c5767-d3ee-4aec-aa44-ac29af273735,74a06aa0-8fae-40fb-9fda-2bf9c51e8bd9,2024-04-12,P8242,1,883.79,North,Net Banking,5,883.79
3bce3cc0-df5b-458a-b702-6be68a7156bf,74a12b0c-b4de-417f-aa05-bd985c1112b0,2025-04-18,P3366,6,713.32,Central,Cash,3,4279.92
a4b9a3ae-71a2-4925-8214-101f94ada67a,74a5f668-193d-4b43-9b54-4a6071442029,2024-12-26,P2050,7,77.08,Central,Cash,5,539.56
046a5ff1-2072-4322-87c7-4385c5de3005,74aaac37-e762-4b3e-802b-a9ce8998826d,2024-03-16,P9037,3,764.27,West,Debit Card,4,2292.81
98b76208-5ba5-43d9-9520-9dc2cafe7c58,74ad3e68-3e8e-4245-923d-4dad8d329446,2024-02-05,P9979,4,619.35,North,Cash,1,2477.4
1f996a70-a2b5-4a5c-96cf-80da549c56f2,74b33487-183f-492e-8684-ed5b6c9b7c6b,2023-09-06,P1586,9,562.41,North,Debit Card,4,5061.69
a5133d23-c5e3-484b-95c5-3fd45fe69e72,74b379c8-cc38-4c20-a5ef-17c673ade3df,2023-08-30,P1957,6,367.1,Central,Debit Card,3,2202.6
ea85fcf2-5ddb-44d7-b95c-7d4775707035,74b8f40c-4d41-4bae-9e33-b3aa2c1fbb3b,2023-09-07,P7900,5,622.99,Central,Cash,1,3114.95
f5de9fa2-d36d-480c-a3ce-ff1fb514a83c,74bc7d9a-c510-40e9-9d4d-f8aa25ec1a2d,2024-02-20,P4905,2,742.35,North,Credit Card,3,1484.7
e428180b-a228-4ca2-988f-aa37bfb07a35,74bcf844-fe08-476e-b9e9-36cc61ab1fb6,2025-02-01,P8913,4,576.09,North,Cash,,2304.36
1ff6627a-533f-44e4-bf20-c7a2973a5649,74bdbe8b-ce9b-4147-bb4a-d07d4f27b4e2,2025-04-25,P6249,9,327.81,Central,Cash,4,2950.29
6ecf1eb2-414e-4f86-b0ad-7cba7c8cab6f,74bff403-1a3b-4124-a930-d4463cb88aae,2023-11-10,P5066,8,516.69,East,Net Banking,2,4133.52
41d234f6-339e-4eb5-b44f-5173456f1bcd,74c47c8c-9396-4b53-8b0b-b583fbadcef6,2023-06-21,P2948,9,146.29,South,Credit Card,2,1316.61
e30e6755-c856-4e1d-b88c-fa8ee60580a3,74dcd599-82f2-4037-aafb-eabda0b61c83,2025-03-03,P8857,2,153.4,Central,Cash,3,306.8
315f3b45-5470-4a54-81a8-6bfde2c65695,74e565f1-df0a-4a94-827b-4c2e9aa59845,2024-05-29,P5467,6,379.73,East,UPI,1,2278.38
1228b503-222b-4572-ba6c-7ee67f949c54,74e9375e-71aa-4f5a-937e-4cfbf624c967,2024-02-27,P1031,7,942.46,East,UPI,3,6597.22
3dbe341c-46c7-4a7e-b6ef-a926bc07020a,74ea04e0-50c6-4134-86c4-ed3b1eee997e,2025-05-12,P1528,9,285.54,North,Net Banking,2,2569.86
3905b6b7-0398-4248-a566-41413db36b63,74f5a8e9-1379-4bb8-873f-f9f28899cfa8,2024-02-23,P4331,7,804.65,Central,Net Banking,3,5632.55
eccb3c71-b18e-438d-ba18-bc8c472ad748,74fb8f13-00fd-4ee5-b491-6645456703c7,2023-12-18,P5470,8,735.14,Central,Credit Card,2,5881.12
e93753bf-551a-4097-a1f6-6bec1a7b458f,75027725-5e31-466e-afcb-89e0ea40c3b7,2024-11-10,P5513,1,638.64,North,Net Banking,5,638.64
a4266e56-58c7-4587-880b-a2408fd0290c,7509acf3-d4bd-4593-8ef9-3752553e0646,2025-01-06,P2128,3,813.87,South,Credit Card,3,2441.61
669d0e88-9644-42d8-bb3b-7c2d4a46e0f0,750b9867-1d0b-4720-8741-1708d011fdcc,2025-03-03,P4114,3,966.65,West,Debit Card,3,2899.95
6b342f3c-2a6a-428a-a043-54255ae9c54a,750bdeb2-0cf2-48dd-b912-af3fb1e90c46,2024-08-31,P2102,7,406.41,East,Credit Card,1,2844.87
d7d18afe-09dc-48dc-bf86-b9319f9e52ce,750ed2a8-6a3b-4819-9e8f-728160f2e02d,2023-11-21,P6646,9,97.75,Central,Net Banking,2,879.75
